name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount
NM_001010877	chr6	-	29070572	29081016	29070756	29079710	7
NM_030903	chr6	-	29119968	29120931	29119968	29120931	1
NM_001005216	chr6	+	29187646	29188582	29187646	29188582	1
NM_030905	chr6	+	29249289	29250330	29249391	29250330	1
NM_001080842	chr6	-	29338458	29339835	29338458	29339835	2
NM_030946	chr6	+	29382445	29383411	29382445	29383411	1
NM_030876	chr6	-	29430985	29432033	29430985	29431951	1
NM_030959	chr6	-	29449178	29451047	29450092	29451043	1
NM_013936	chr6	+	29472394	29473427	29472455	29473379	1
NM_013937	chr6	-	29501259	29503488	29502449	29503397	1
NM_013941	chr6	+	29515771	29516710	29515771	29516710	1
NM_030883	chr6	+	29534208	29540078	29537525	29538476	3
NM_052967	chr6	-	29562521	29563658	29562521	29563658	1
NM_006398	chr6	-	29631386	29635681	29631635	29635457	2
NR_003049	chr6	+	29658007	29658084	29658084	29658084	1
NM_007160	chr6	+	29663661	29664724	29663700	29664639	1
NM_021903	chr6	-	29677983	29703984	29679298	29703547	18
NM_021904	chr6	-	29677983	29708941	29679298	29708141	22
NM_021905	chr6	-	29677983	29708941	29684460	29708141	22
NM_001470	chr6	-	29677983	29708941	29679298	29708141	23
NM_206812	chr6	+	29732787	29748128	29732965	29746941	7
NM_206811	chr6	+	29732787	29748128	29732965	29747206	8
NM_001008229	chr6	+	29732787	29748128	29732965	29747206	6
NM_001008228	chr6	+	29732787	29748128	29732965	29746941	8
NM_206814	chr6	+	29732787	29748128	29732965	29740465	9
NM_002433	chr6	+	29732787	29748128	29732965	29747206	8
NM_206809	chr6	+	29732787	29748128	29732965	29746941	8
NM_206810	chr6	+	29732787	29748128	29732965	29747206	7
NM_206813	chr6	+	29732787	29748128	29732965	29740465	9
NM_001109809	chr6	-	29748238	29756866	29748255	29752759	6
NM_001098479	chr6	+	29799095	29803052	29799219	29802931	7
NM_001098478	chr6	+	29799095	29802282	29799219	29802163	6
NM_018950	chr6	+	29799095	29802282	29799219	29802163	7
NR_001590	chr6	-	29826562	29826904	29826904	29826904	1
NR_002139	chr6	-	29866794	29868829	29868829	29868829	1
NM_002127	chr6	+	29902734	29906878	29903600	29906138	8
NR_001434	chr6	+	29963507	29966245	29966245	29966245	7
NR_001318	chr6	+	29974792	29978410	29978410	29978410	1
NR_001317	chr6	-	30000347	30001407	30001407	30001407	1
NM_001080840	chr6	+	30018304	30085130	30018309	30085127	7
NM_002116	chr6	+	30018309	30021633	30018309	30021211	8
NM_005844	chr6	+	30050870	30054156	30050907	30051141	3
NR_024240	chr6	+	30081726	30085710	30085710	30085710	7
NM_170783	chr6	+	30137014	30140665	30137280	30140453	4
NM_014596	chr6	+	30137014	30140665	30137280	30140453	5
NM_021959	chr6	+	30142910	30146087	30143166	30145062	3
NM_025236	chr6	-	30146021	30151607	30146866	30151545	4
NM_170769	chr6	-	30146021	30151607	30146866	30151545	5
NM_007028	chr6	-	30178652	30188846	30179291	30188561	9
NM_138700	chr6	+	30212488	30224491	30212792	30223568	5
NM_006778	chr6	-	30227702	30236690	30229724	30236614	7
NM_052828	chr6	-	30227702	30236690	30229443	30236614	8
NM_033229	chr6	+	30238961	30248452	30239440	30248105	7
NM_003449	chr6	-	30260210	30289132	30261631	30274859	10
NM_001004349	chr6	+	30335352	30342707	30336308	30339183	7
NR_024053	chr6	-	30363152	30402906	30402906	30402906	4
NR_024052	chr6	-	30363152	30402906	30402906	30402906	5
NM_021253	chr6	+	30402599	30419484	30405073	30418015	9
NM_172016	chr6	+	30402986	30419484	30405073	30418015	8
NM_024839	chr6	+	30420915	30422611	30420927	30422566	5
NM_005516	chr6	+	30565249	30569072	30565287	30568337	8
NM_005275	chr6	-	30621672	30632987	30621827	30631959	12
NM_001077497	chr6	+	30632734	30640159	30633100	30638251	3
NM_025263	chr6	+	30632734	30640159	30633100	30638251	4
NM_001025091	chr6	+	30647148	30667288	30647243	30666457	25
NM_001090	chr6	+	30647148	30667288	30647243	30666457	24
NM_002714	chr6	-	30676160	30692999	30677304	30685700	20
NM_014046	chr6	+	30693464	30702153	30693621	30701553	7
NM_024909	chr6	+	30702591	30720427	30702641	30719318	11
NM_001109938	chr6	+	30722779	30728961	30722987	30728671	6
NM_145029	chr6	+	30723176	30728961	30725670	30728671	6
NM_003587	chr6	-	30728885	30748736	30728997	30748597	20
NM_001134870	chr6	-	30752145	30763072	30753024	30761774	4
NM_133471	chr6	-	30752145	30763651	30753024	30761774	3
NM_007243	chr6	-	30763804	30766748	30764416	30766730	4
NM_014641	chr6	-	30775562	30793437	30776220	30790931	15
NM_178014	chr6	+	30796135	30801174	30796262	30800153	4
NM_005803	chr6	-	30803489	30818432	30803871	30817945	13
NM_003897	chr6	-	30818954	30820306	30819691	30820274	2
NM_001954	chr6	+	30959839	30975912	30964485	30975052	19
NM_013993	chr6	+	30960305	30975912	30964485	30975052	19
NM_013994	chr6	+	30964443	30975912	30964485	30975052	17
NM_001517	chr6	+	30983955	30989859	30984792	30989739	14
NM_020442	chr6	+	30989960	31002212	30990592	31001966	29
NM_205854	chr6	-	31007105	31007931	31007243	31007852	3
NM_080870	chr6	+	31027537	31029977	31027694	31028873	2
NM_001010909	chr6	+	31059463	31065654	31059714	31063950	3
NR_003948	chr6	+	31129962	31135632	31135632	31135632	1
NM_014070	chr6	-	31186978	31188311	31187136	31188311	2
NM_014068	chr6	+	31190601	31215816	31205388	31215688	6
NM_001264	chr6	-	31190848	31196202	31191780	31196175	2
NM_014069	chr6	-	31213289	31215106	31213706	31214782	2
NM_019052	chr6	-	31218194	31233994	31218347	31232794	18
NM_001105564	chr6	-	31218194	31233545	31218347	31233356	18
NM_001105563	chr6	-	31218194	31233545	31218347	31233356	18
NM_007109	chr6	+	31234281	31239971	31235225	31238473	4
NM_001077511	chr6	+	31234281	31239971	31235225	31238473	4
NM_203289	chr6	-	31240092	31242006	31240356	31241923	4
NM_002701	chr6	-	31240092	31246430	31240356	31246376	5
NM_181717	chr6	+	31273577	31279724	31278282	31278573	2
NM_002117	chr6	-	31344507	31347834	31344924	31347827	8
NM_005514	chr6	-	31429627	31432968	31430238	31432914	8
NM_000247	chr6	+	31479349	31491069	31479388	31490895	6
NM_006674	chr6	+	31538937	31541461	31539424	31539823	2
NR_002812	chr6	+	31546984	31548163	31548163	31548163	1
NM_005931	chr6	+	31573833	31586880	31573949	31585665	6
NM_001011700	chr6	+	31604717	31605987	31604770	31605691	2
NM_080598	chr6	-	31605974	31618204	31606189	31616288	11
NM_004640	chr6	-	31605974	31618204	31606189	31616288	11
NR_003140	chr6	-	31612129	31612205	31612205	31612205	1
NR_003065	chr6	-	31616856	31616934	31616934	31616934	1
NM_130463	chr6	-	31620218	31622606	31621163	31622315	3
NM_138282	chr6	-	31620218	31622606	31621163	31621924	3
NM_005007	chr6	+	31623350	31634585	31623450	31634367	4
NM_000595	chr6	+	31648071	31650077	31648498	31649449	4
NM_000594	chr6	+	31651328	31654091	31651497	31653293	4
NM_002341	chr6	-	31656314	31658181	31656464	31658173	4
NM_009588	chr6	-	31656314	31658181	31657314	31658173	3
NM_205839	chr6	+	31661949	31664665	31664304	31664496	3
NM_205840	chr6	+	31661949	31664665	31663068	31664432	3
NM_007161	chr6	+	31661949	31664665	31663055	31664496	5
NM_205838	chr6	+	31661949	31664665	31663055	31664432	4
NM_205837	chr6	+	31662603	31664665	31663068	31664496	3
NM_147130	chr6	-	31664650	31668741	31664822	31668477	4
NM_004847	chr6	+	31690972	31692775	31691867	31692266	3
NM_001623	chr6	+	31691011	31692777	31691085	31692656	6
NM_032955	chr6	+	31691767	31692777	31691867	31692656	3
NM_080686	chr6	+	31696428	31713533	31698545	31713342	31
NR_002971	chr6	+	31698834	31698966	31698966	31698966	1
NM_080702	chr6	-	31714783	31728456	31714886	31727519	25
NM_080703	chr6	-	31714783	31728456	31714886	31727519	25
NM_001098534	chr6	-	31714783	31728149	31714886	31727519	25
NM_004639	chr6	-	31714783	31728456	31714886	31727519	25
NM_019101	chr6	+	31731649	31733966	31731722	31733845	6
NM_021184	chr6	-	31734053	31736528	31734818	31735703	1
NM_033177	chr6	-	31737840	31741142	31738021	31740234	3
NM_001320	chr6	+	31741635	31745822	31742587	31745682	7
NM_021221	chr6	+	31746706	31748206	31746706	31748038	3
NM_025262	chr6	-	31752439	31756120	31752712	31756120	3
NM_021160	chr6	-	31762714	31779067	31762967	31779037	20
NM_001003693	chr6	+	31782662	31786351	31782662	31786347	6
NR_024541	chr6	-	31787731	31789821	31789821	31789821	3
NR_003673	chr6	-	31788091	31789821	31789821	31789821	3
NM_021246	chr6	+	31791111	31793560	31791111	31793560	3
NM_025261	chr6	-	31794403	31797489	31794851	31797435	3
NM_025260	chr6	+	31799139	31800830	31799139	31800799	6
NM_138272	chr6	+	31799139	31800830	31799139	31800830	6
NM_138273	chr6	+	31799139	31800830	31799139	31800830	5
NM_138274	chr6	+	31799139	31800830	31799139	31800799	4
NM_138275	chr6	+	31799139	31800830	31799139	31800830	4
NM_138277	chr6	+	31799139	31800830	31799139	31800629	5
NM_013974	chr6	-	31802795	31806018	31802992	31804917	7
NM_001288	chr6	-	31806336	31812320	31806597	31812056	6
NM_002441	chr6	+	31815752	31838431	31816222	31838287	25
NM_025259	chr6	+	31815752	31838431	31816222	31838287	25
NM_172166	chr6	+	31815752	31838431	31816222	31838287	25
NM_172165	chr6	+	31815752	31838431	31816222	31838287	25
NM_001039651	chr6	+	31838751	31840603	31838810	31840287	5
NM_025258	chr6	-	31841349	31853087	31841349	31852535	17
NM_006295	chr6	-	31853275	31871691	31853349	31870973	30
NM_021177	chr6	-	31873152	31882722	31873512	31882513	5
NM_005527	chr6	-	31885374	31890814	31885802	31887728	2
NM_005345	chr6	+	31891269	31893698	31891512	31893438	1
NM_005346	chr6	+	31903490	31906010	31903706	31905632	1
NM_001040437	chr6	+	31910671	31915520	31913084	31915419	5
NM_001040438	chr6	+	31910671	31915520	31913084	31915419	4
NR_002745	chr6	+	31911018	31911082	31911082	31911082	1
NR_002742	chr6	+	31912831	31912895	31912895	31912895	1
NM_000434	chr6	-	31934807	31938688	31935474	31938532	6
NM_025257	chr6	-	31938948	31954802	31939382	31954736	21
NM_025256	chr6	-	31955515	31973443	31955839	31973433	27
NM_006709	chr6	-	31955515	31973443	31955839	31973433	28
NM_181842	chr6	-	31975372	31977748	31975681	31977061	2
NM_000063	chr6	+	32003472	32021427	32003508	32021113	18
NM_001710	chr6	+	32021699	32027840	32021977	32027786	18
NM_002904	chr6	-	32027842	32034843	32028056	32034202	11
NM_006929	chr6	+	32034559	32045511	32034948	32045471	28
NM_005510	chr6	-	32045566	32048011	32045632	32047431	7
NM_001136028	chr6	+	32046930	32057201	32047966	32056805	8
NM_032454	chr6	+	32047624	32057202	32047752	32056805	8
NM_004197	chr6	+	32047624	32057202	32047752	32056805	8
NM_007293	chr6	+	32057812	32078435	32057863	32078295	41
NM_001002029	chr6	+	32057812	32078436	32057863	32078295	41
NR_001284	chr6	-	32084174	32088778	32088778	32088778	13
NM_032454	chr6	+	32089495	32089939	32089495	32089542	1
NM_004197	chr6	+	32089495	32089939	32089495	32089542	1
NM_007293	chr6	+	32090549	32111173	32090600	32111033	41
NM_001002029	chr6	+	32090549	32111174	32090600	32111033	41
NM_000500	chr6	+	32114060	32117398	32114178	32116890	10
NM_001128590	chr6	+	32114060	32117398	32114178	32116890	9
NM_019105	chr6	-	32116910	32185129	32117104	32173953	44
NM_032470	chr6	-	32116910	32121883	32117104	32120974	13
NM_001136153	chr6	-	32191022	32203995	32191493	32203962	18
NM_004381	chr6	-	32191022	32203995	32191493	32203962	18
NM_022110	chr6	-	32204461	32206045	32204485	32205535	2
NM_030651	chr6	-	32224117	32227698	32224976	32227582	4
NM_138717	chr6	+	32229278	32239430	32229381	32238705	9
NM_005155	chr6	+	32229599	32239430	32230349	32238705	9
NM_030652	chr6	+	32240382	32244040	32241920	32243711	9
NM_006411	chr6	-	32243966	32251877	32245030	32247251	7
NM_032741	chr6	-	32243966	32253820	32245030	32247251	7
NM_006913	chr6	+	32254139	32256548	32254266	32256081	6
NR_003129	chr6	+	32254209	32256545	32256545	32256545	6
NM_001136	chr6	-	32256723	32260001	32256897	32259977	11
NM_172197	chr6	-	32256723	32260001	32256928	32259977	10
NM_002586	chr6	-	32260487	32265941	32262136	32265670	9
NM_022107	chr6	-	32266520	32271278	32267120	32268268	8
NM_004557	chr6	-	32270597	32299822	32271191	32299683	30
NM_006781	chr6	-	32368452	32447634	32368735	32447461	23
NM_019602	chr6	-	32470490	32482878	32470490	32482878	6
NM_019111	chr6	+	32515624	32520802	32515705	32519665	5
NM_002125	chr6	-	32593131	32605984	32593493	32605979	6
NR_001298	chr6	-	32628467	32635757	32635757	32635757	6
NM_002124	chr6	-	32654524	32665540	32654845	32665497	6
NM_002122	chr6	+	32713160	32719407	32713213	32718519	5
NM_002123	chr6	-	32735634	32742444	32735990	32742362	5
NM_020056	chr6	+	32817140	32823197	32817198	32822149	5
NR_003937	chr6	-	32831852	32839308	32839308	32839308	5
NM_002120	chr6	-	32888517	32892803	32888970	32892706	6
NM_018833	chr6	-	32897587	32914525	32898043	32913988	12
NM_000544	chr6	-	32901164	32914525	32904609	32913988	12
NM_004159	chr6	-	32916471	32920690	32916713	32920168	6
NM_148919	chr6	-	32916471	32919794	32916713	32919751	6
NM_000593	chr6	-	32920963	32929726	32921333	32929571	11
NM_002800	chr6	+	32929915	32935606	32929984	32935287	6
NM_148954	chr6	+	32929915	32935606	32929984	32935287	7
NM_002118	chr6	-	33010392	33016795	33010725	33016562	6
NM_006120	chr6	-	33024368	33028877	33024618	33028791	5
NM_005104	chr6	+	33044414	33057260	33048653	33056473	13
NM_001113182	chr6	+	33046655	33057260	33048653	33056473	13
NM_002119	chr6	-	33079937	33085367	33082592	33085291	5
NM_033554	chr6	-	33140771	33149356	33144404	33149325	5
NM_002121	chr6	+	33151737	33162954	33151796	33161993	6
NR_001435	chr6	+	33188270	33204868	33204868	33204868	5
NM_080681	chr6	-	33238446	33268223	33239432	33267995	64
NM_080680	chr6	-	33238446	33268223	33239432	33267995	66
NM_080679	chr6	-	33238446	33268223	33239432	33267995	63
NM_021976	chr6	-	33269342	33276410	33270436	33276231	10
NM_006979	chr6	+	33276580	33280192	33277000	33279568	7
NM_001077516	chr6	+	33276580	33280192	33277000	33279568	8
NM_014234	chr6	+	33280396	33282585	33280423	33282409	9
NM_002931	chr6	+	33284263	33288477	33284577	33288154	7
NM_022553	chr6	-	33326026	33347640	33326595	33347430	20
NM_022551	chr6	+	33347829	33352259	33347874	33352221	6
NM_003782	chr6	+	33352894	33354580	33353174	33354311	1
NM_005452	chr6	-	33354862	33364969	33355030	33364925	15
NM_014260	chr6	+	33365355	33366689	33365611	33366600	5
NM_004761	chr6	-	33367413	33374716	33367856	33374365	18
NM_003190	chr6	-	33375449	33389967	33377514	33389796	8
NM_172208	chr6	-	33379393	33389967	33380711	33389796	4
NM_172209	chr6	-	33380022	33389967	33380022	33389796	5
NM_005453	chr6	-	33390172	33393472	33390766	33392671	2
NM_001141969	chr6	-	33394312	33398771	33394497	33397680	8
NM_001141970	chr6	-	33394312	33398771	33394497	33398669	8
NM_001350	chr6	-	33394312	33398771	33394497	33397680	8
NR_024517	chr6	-	33394312	33398771	33398771	33398771	7
NR_001444	chr6	-	33440490	33442117	33442117	33442117	1
NM_002263	chr6	+	33467290	33485677	33467740	33485445	11
NM_024165	chr6	+	33486771	33492193	33488018	33491853	15
NM_002636	chr6	+	33486933	33492193	33488018	33491629	14
NM_001014433	chr6	-	33492296	33494043	33492404	33493940	6
NM_001014837	chr6	-	33492296	33494043	33492404	33493423	6
NM_001014838	chr6	-	33492296	33494043	33492404	33493423	6
NM_001014840	chr6	-	33492296	33494043	33492404	33493755	6
NM_015921	chr6	-	33492296	33494043	33492404	33493423	5
NM_006772	chr6	+	33495824	33529444	33496019	33527661	19
NM_152735	chr6	+	33530333	33533298	33530855	33532277	2
NM_001188	chr6	-	33648300	33656048	33649557	33653359	6
NM_207497	chr6	-	33661860	33669093	33663368	33669091	2
NM_002224	chr6	+	33697138	33772326	33697357	33771535	58
NM_032340	chr6	-	33773323	33787482	33773407	33787441	4
NM_054111	chr6	-	33797421	33822740	33798474	33811231	6
NM_001142883	chr6	-	33797421	33822740	33798474	33811231	7
NM_181336	chr6	-	33846967	33864874	33848382	33864871	10
NM_002418	chr6	-	33870426	33879771	33870579	33876918	5
NM_001040109	chr6	-	33870426	33879771	33870579	33876918	5
NM_000841	chr6	-	34097605	34209421	34098575	34209251	10
NM_002131	chr6	+	34312554	34321985	34316535	34320639	6
NM_145899	chr6	+	34312554	34321985	34316535	34320639	6
NM_145903	chr6	+	34312554	34321985	34316535	34320639	5
NM_145901	chr6	+	34312627	34321985	34316535	34320639	5
NM_145902	chr6	+	34312627	34321985	34316535	34320639	5
NM_145905	chr6	+	34314545	34321985	34316535	34320639	5
NM_001008703	chr6	-	34322134	34324882	34322268	34323240	5
NM_001008704	chr6	-	34322134	34324882	34322268	34323240	5
NM_178508	chr6	-	34322134	34324882	34322268	34323240	5
NM_006703	chr6	-	34363974	34468419	34364507	34468117	5
NM_001014	chr6	-	34493208	34501854	34493260	34500976	6
NM_020804	chr6	+	34541882	34610978	34602060	34608285	10
NM_012391	chr6	-	34613557	34632069	34614028	34620210	6
NM_024294	chr6	-	34663047	34772603	34666319	34772358	5
NM_022758	chr6	-	34663047	34772603	34666319	34772358	4
NM_003093	chr6	+	34833289	34849549	34833298	34849325	6
NM_017754	chr6	+	34867771	34953269	34868005	34948193	21
NM_005643	chr6	-	34953532	34963797	34954344	34963712	5
NM_015245	chr6	+	34965015	35167168	34965157	35164364	24
NM_001093728	chr6	-	35193826	35217165	35194023	35216984	10
NM_018679	chr6	-	35193826	35217165	35194023	35215824	10
NM_152753	chr6	+	35290167	35326587	35290173	35324460	22
NM_003427	chr6	+	35335487	35371738	35356906	35371003	14
NM_022047	chr6	+	35373572	35397526	35373611	35397165	11
NM_006238	chr6	+	35418312	35503933	35486842	35501834	8
NM_021922	chr6	+	35528115	35542859	35528300	35542100	10
NM_007104	chr6	+	35544155	35546536	35544189	35546505	6
NM_003214	chr6	-	35549351	35572839	35550798	35562417	13
NM_003322	chr6	-	35573628	35588625	35574081	35588613	15
NM_004117	chr6	-	35649344	35764692	35651589	35718579	11
NM_145028	chr6	+	35812836	35824663	35812863	35824625	6
NM_207409	chr6	+	35852369	35855307	35852373	35855205	3
NM_001010886	chr6	+	35856808	35863819	35856865	35863765	3
NM_001832	chr6	-	35870737	35873080	35870900	35873043	3
NM_182548	chr6	+	35881048	35899830	35881425	35895202	4
NM_003137	chr6	-	35908788	35996934	35911058	35996811	16
NM_052961	chr6	-	36019270	36100355	36019654	36095462	20
NM_138718	chr6	-	36019274	36100248	36019654	36095462	18
NM_139013	chr6	+	36103431	36178513	36103912	36178457	10
NM_139012	chr6	+	36103431	36186991	36103912	36184202	12
NM_139014	chr6	+	36103431	36186991	36103912	36183371	11
NM_001315	chr6	+	36103431	36186991	36103912	36184202	12
NM_002754	chr6	+	36206239	36215820	36206337	36215128	12
NM_015695	chr6	+	36272527	36308545	36276077	36306364	13
NM_173676	chr6	+	36318922	36384350	36367154	36383471	8
NM_001010903	chr6	-	36391512	36412640	36393110	36406445	12
NM_016135	chr6	-	36441948	36463445	36442399	36463296	8
NM_152990	chr6	-	36466306	36476289	36467524	36476259	2
NM_173562	chr6	+	36518521	36566293	36545852	36562930	8
NM_007271	chr6	-	36569646	36623225	36571538	36615957	14
NM_003017	chr6	+	36670067	36680222	36672517	36677744	6
NM_000389	chr6	+	36754436	36763087	36759856	36761555	3
NM_078467	chr6	+	36754464	36763087	36759856	36761555	3
NM_020939	chr6	-	36816532	36915198	36818022	36915131	21
NM_016059	chr6	-	36930585	36950778	36931566	36950526	4
NM_152734	chr6	+	36961617	37004718	36961780	36999195	8
NM_153370	chr6	+	37030186	37040591	37030514	37039698	7
NM_014341	chr6	-	37043894	37061927	37044656	37061927	12
