chr	height	start	end	numtags	max_ht_offset
11	13	85844721	85845732	42	172
11	20	85856022	85857076	35	634
11	15	85871905	85873575	64	961
11	11	85906282	85906740	15	138
11	27	85912611	85913890	81	348
11	21	85960162	85961060	34	245
11	19	85981568	85982484	42	235
11	71	85995153	85996341	121	525
11	14	85996749	85997490	30	283
11	18	86021315	86022059	33	304
11	13	86048557	86049203	24	226
11	45	86083010	86085334	106	1856
11	16	86108141	86109410	41	507
11	19	86123876	86125182	57	927
11	11	86125183	86125475	12	145
11	58	86125682	86127931	160	1612
11	16	86129164	86131474	92	260
11	21	86131958	86133219	69	683
11	15	86162156	86162929	32	517
11	34	86164784	86166126	86	204
11	24	86178129	86179977	68	1057
11	26	86184142	86185017	54	656
11	72	86204416	86205044	83	261
11	12	86205044	86205823	30	142
11	35	86207052	86207969	86	253
11	15	86258581	86259084	22	246
11	25	86304829	86305538	44	358
11	14	86308176	86308674	22	215
11	13	86320598	86321333	23	232
11	48	86330750	86332134	113	408
11	12	86344265	86345411	40	175
11	94	86370914	86372303	191	871
11	11	86388783	86389508	20	230
11	14	86425872	86427224	39	545
11	13	86669881	86670721	26	499
11	12	86678923	86679529	22	222
11	17	86685598	86686153	23	365
11	12	86918242	86918845	23	207
11	14	87239674	87240222	19	238
11	15	87267650	87268104	22	295
11	31	87303674	87304593	51	471
11	13	87710043	87711505	50	419
11	12	87730371	87731161	31	247
11	11	87736333	87737631	37	444
11	14	87770539	87771742	47	813
11	11	87783354	87784937	55	337
11	28	87787453	87788585	59	637
11	14	87857369	87858025	22	405
11	240	87907956	87909699	388	926
11	16	87909816	87911768	79	1267
11	23	87916940	87917615	35	425
11	18	87927643	87928409	43	338
11	12	88259400	88259948	16	345
11	15	88962972	88963394	21	151
11	22	92238919	92239518	33	251
11	18	92373109	92373818	39	384
11	27	92427577	92428120	41	353
11	62	92444990	92446041	84	500
11	11	92462362	92462627	12	118
11	14	92569638	92571607	62	1546
11	18	92607494	92607819	23	127
11	23	92914574	92915732	53	205
11	21	92915745	92917365	58	557
11	25	92943368	92944289	51	345
11	11	93024780	93025389	19	298
11	20	93033763	93035381	69	620
11	47	93112058	93115157	179	2337
11	20	93156188	93158224	95	675
11	12	93215058	93215637	21	222
11	11	93252625	93253250	17	379
11	16	93501340	93503236	63	272
11	13	93507610	93509431	46	1558
11	11	93524591	93525664	41	609
11	13	93865391	93867279	62	875
11	18	93974867	93976247	54	893
11	15	93995931	93996710	33	231
11	16	94073057	94074058	47	719
11	27	94104591	94106055	111	519
11	17	94109350	94110693	58	912
11	17	94119123	94121566	98	995
11	18	94134812	94135768	42	381
11	11	94138557	94139106	15	373
11	12	94142293	94143009	22	540
11	15	94146812	94147442	23	446
11	12	94148624	94150195	33	1095
11	19	94169546	94170048	29	355
11	18	94345837	94346792	37	494
11	13	94441196	94441843	29	361
11	11	94449216	94449726	16	194
11	14	94457064	94457644	19	433
11	19	94479941	94481657	55	382
11	13	94524096	94524740	22	497
11	17	94825629	94826107	27	180
11	12	95161699	95163527	67	1347
11	15	95163547	95165072	51	419
11	12	95208781	95209307	22	212
11	13	95221846	95222214	16	221
11	15	95285809	95286306	27	350
11	16	95286733	95288429	53	442
11	12	95289616	95291086	43	519
11	15	95295719	95298403	109	1255
11	13	95405837	95406427	24	135
11	15	95427573	95428127	22	313
11	16	95475337	95476370	34	799
11	14	95517739	95518561	31	428
11	13	95528349	95529530	43	134
11	15	95541171	95541952	27	460
11	16	95560815	95562085	51	440
11	14	95580048	95580910	35	645
11	25	95614913	95616735	83	1188
11	18	95631764	95632713	33	687
11	17	95635755	95636818	53	479
11	11	95652380	95652739	14	146
11	13	95679228	95682120	84	642
11	12	95706499	95707133	20	487
11	25	95715458	95716436	41	732
11	11	95836433	95836988	18	326
11	11	95837312	95838156	23	420
11	15	95909882	95911098	43	563
11	12	96193530	96194095	20	275
11	12	96721159	96721726	22	212
11	20	96737783	96738582	42	392
11	22	96865573	96866154	28	135
11	11	97115900	97116869	28	362
11	16	97191650	97193006	41	375
11	18	97262740	97263521	28	229
11	19	97362941	97363430	27	155
11	13	97741123	97742007	20	265
11	26	97991928	97992711	44	306
11	13	98142208	98143283	41	865
11	13	98172765	98173435	25	345
11	62	98200997	98201481	80	186
11	42	98204933	98206710	144	1257
11	19	98209503	98210072	28	350
11	29	98210165	98211152	67	575
11	27	98211249	98211764	36	182
11	18	98316808	98317486	36	226
11	31	98342704	98343455	53	391
11	16	98391460	98392209	31	468
11	24	98794678	98795374	38	389
11	16	98918448	98918970	33	184
11	13	98984775	98985161	16	142
11	11	99069463	99070496	36	243
11	344	99690659	99690814	345	8
11	13	99952392	99953064	19	140
11	11	100067849	100069033	35	117
11	13	100095643	100096204	28	243
11	24	100181314	100182291	59	231
11	16	100204193	100204613	20	208
11	84	100212591	100214516	177	972
11	13	100217474	100218478	31	417
11	11	100231426	100231833	14	175
11	21	100236976	100238066	48	374
11	13	100296649	100297060	16	114
11	11	100306028	100306534	17	231
11	130	100336988	100338517	201	788
11	30	100390787	100391522	51	210
11	12	101242389	101242955	23	220
11	13	101290572	101292018	50	492
11	26	101336129	101336541	32	265
11	14	101383023	101384656	49	748
11	23	101386479	101387745	49	695
11	26	101487208	101488420	70	666
11	17	101495725	101497060	60	754
11	69	101514292	101515837	150	509
11	35	101519570	101520705	73	882
11	12	101532969	101533722	26	399
11	16	101533798	101535051	39	515
11	13	101544134	101545499	42	500
11	17	101546874	101547634	33	325
11	14	101553817	101554669	42	613
11	15	101620443	101621416	39	676
11	12	101651793	101652428	18	353
11	15	101663804	101664485	27	241
11	15	101669929	101670761	28	251
11	29	101680769	101683602	126	1600
11	32	101692803	101693968	88	460
11	11	101717456	101718070	20	422
11	17	101721551	101724249	83	1404
11	11	101958276	101958612	14	189
11	14	101975350	101976384	36	610
11	17	102205232	102206314	31	507
11	12	102245019	102245674	21	356
11	14	102321947	102322986	36	528
11	13	102371978	102372830	32	289
11	13	102383299	102383950	21	208
11	11	102467178	102468566	45	884
11	14	102809370	102809733	17	86
11	20	102998251	102998863	30	145
11	12	103025345	103025932	20	140
11	12	103651801	103652259	17	311
11	82	103779452	103781874	183	1195
11	11	104070647	104071219	19	97
11	16	104332466	104333080	28	145
11	125	104343281	104345087	211	1320
11	15	104398948	104399486	20	226
11	24	104422236	104424086	87	1024
11	15	104485255	104485572	17	170
11	15	104485814	104486704	35	587
11	26	104508478	104509321	42	311
11	38	104527533	104529637	172	560
11	17	104587706	104588493	46	208
11	11	104600413	104601431	28	532
11	11	104605165	104605607	20	261
11	30	104620101	104621153	54	448
11	26	107031317	107032101	50	379
11	16	107065402	107065954	23	374
11	11	107216240	107217295	37	555
11	16	107384212	107385661	50	533
11	15	107597923	107599578	69	567
11	14	107842808	107843731	38	374
11	12	107873341	107874544	38	102
11	34	107942073	107942220	35	0
11	14	108000142	108001058	32	451
11	14	108001100	108001895	25	336
11	21	108281822	108283203	64	642
11	13	108349133	108349995	30	237
11	21	109321872	109322607	29	467
11	20	109502467	109503216	33	563
11	11	109524388	109525576	30	475
11	16	109570115	109570719	27	457
11	21	109571905	109572857	49	377
11	12	109627335	109628138	25	656
11	17	109672464	109674700	82	1263
11	102	109675126	109675732	152	369
11	11	109681177	109682017	28	570
11	22	109695430	109695926	28	240
11	12	109713357	109714509	42	251
11	18	109732437	109734080	67	1071
11	13	109752433	109753220	23	358
11	15	109811240	109811701	21	155
11	13	109904974	109905312	16	131
11	14	110727714	110728597	35	568
11	28	110924234	110925349	55	253
11	11	110925383	110925995	18	401
11	12	110977847	110978334	20	208
11	30	111111245	111112679	87	710
11	16	111169627	111170432	37	377
11	12	111209565	111209830	13	118
11	15	111217339	111217742	20	222
11	13	111221266	111222378	48	469
11	15	111222413	111223191	33	440
11	18	111254141	111256083	84	1137
11	16	111392513	111393966	41	625
11	11	111400562	111401862	38	394
11	38	111449587	111450831	73	467
11	13	111496137	111496853	26	283
11	17	111504379	111505171	35	327
11	13	111532950	111533819	33	410
11	15	111539110	111539641	20	189
11	14	111571573	111572324	32	476
11	12	111588001	111588919	29	429
11	12	111595137	111596582	44	714
11	59	111596805	111597788	102	553
11	12	111655828	111657018	34	824
11	16	111697304	111698570	59	232
11	12	112553521	112553670	13	2
11	13	112569772	112570372	29	290
11	14	112574565	112575448	26	456
11	11	112577556	112578906	34	1059
11	12	112579743	112580767	26	656
11	11	112665534	112665856	14	146
11	11	112681579	112681908	13	182
11	19	112781837	112782602	32	363
11	21	113219143	113219410	22	120
11	13	113250673	113252238	42	1053
11	33	113257728	113258369	45	236
11	17	113261708	113262353	31	270
11	17	113272141	113272658	25	294
11	27	113350570	113351626	53	135
11	12	113419979	113420405	15	131
11	12	113535849	113536385	18	282
11	16	113573715	113574309	29	391
11	15	113636901	113637294	21	161
11	36	113656344	113657899	99	1027
11	12	113659667	113660292	22	436
11	15	113660850	113662895	62	692
11	15	113667807	113668642	31	477
11	124	113670577	113671463	260	607
11	224	113671510	113673478	369	760
11	14	113673492	113674744	37	842
11	12	113716035	113716996	38	386
11	26	113775282	113777162	79	1627
11	29	114480708	114480856	30	1
11	11	115592976	115593330	14	133
11	13	116148680	116149112	21	154
11	17	116255641	116256222	28	263
11	15	116319991	116320339	18	149
11	20	116362135	116363224	38	398
11	11	116421967	116422250	12	136
11	17	116448327	116448943	32	347
11	15	116459155	116459472	18	111
11	17	116548942	116549694	27	134
11	15	116573310	116573928	22	218
11	23	116593103	116593571	30	266
11	16	116606894	116608779	61	292
11	11	116703520	116703999	15	156
11	15	117019490	117019637	16	0
11	20	117180771	117181537	30	337
11	14	117193633	117194675	26	146
11	14	117273995	117274292	16	146
11	14	117322729	117323390	27	164
11	32	117446697	117447084	39	51
11	15	117521257	117521599	18	195
11	11	117574166	117574868	24	307
11	11	117616757	117617646	22	742
11	12	117639415	117640759	42	902
11	11	117641778	117642464	24	304
11	25	117649866	117651511	65	1344
11	14	117653312	117653737	16	143
11	28	117656168	117656694	39	273
11	13	117687085	117687839	26	124
11	12	117810917	117812540	45	1207
11	16	118065719	118066401	50	261
11	85	118088090	118089166	140	676
11	18	118102797	118104363	42	1292
11	35	118110254	118110799	48	346
11	11	118116697	118117419	33	296
11	16	118196274	118196994	31	212
11	16	118261368	118262161	29	228
11	19	118263506	118264141	35	294
11	25	118265465	118266448	55	518
11	12	118287644	118288960	43	706
11	11	118293209	118294507	33	361
11	26	118294603	118296360	73	1230
11	14	118296405	118298702	71	1003
11	11	118303613	118305158	45	406
11	15	118305921	118306734	42	391
11	18	118332327	118332934	22	285
11	12	118393930	118395543	45	469
11	12	118432901	118433914	36	487
11	17	118443480	118444076	27	129
11	12	118460499	118461523	43	230
11	15	118476123	118476740	26	142
11	159	118477047	118478753	333	1223
11	11	118482720	118483598	36	334
11	82	118496628	118498666	182	1066
11	18	118544265	118544873	30	313
11	11	118572538	118573154	24	469
11	11	118699123	118699880	23	447
11	15	118757029	118758019	39	490
11	19	118846098	118846579	26	334
11	18	118850427	118852274	55	920
11	23	118967926	118968371	35	221
11	29	119042188	119043374	70	507
11	13	119063548	119063874	17	127
11	13	119496920	119498106	41	262
11	23	119500682	119501478	47	396
11	114	119504653	119506357	219	246
11	21	119624253	119625147	45	409
11	15	119670854	119672074	37	316
11	71	119675622	119676384	96	429
11	30	119706501	119707396	68	386
11	14	119707443	119707910	25	320
11	23	119711785	119712732	41	287
11	11	119716199	119716898	21	247
11	15	119807401	119808529	38	687
11	13	119857901	119858352	20	278
11	14	120017025	120017724	24	381
11	203	120310130	120310346	204	69
11	13	121512458	121513450	30	678
11	12	121522458	121522897	20	208
11	12	121562163	121563069	29	325
11	12	121572697	121574274	44	376
11	31	121719878	121720887	50	592
11	30	121796828	121799223	148	1996
11	11	121811677	121812503	27	538
11	110	121814805	121816290	217	965
11	14	121816489	121817472	38	443
11	11	121830338	121830775	19	147
11	17	121881226	121882108	33	580
11	222	121890686	121890970	223	137
11	11	122459451	122460035	18	197
11	16	122508660	122509726	36	388
11	19	122521057	122521483	25	211
11	13	122573172	122574639	37	643
11	13	122594351	122595622	31	369
11	15	122608929	122609620	28	449
11	12	122622997	122623496	20	257
11	57	122636272	122636773	81	252
11	12	122636930	122637947	29	570
11	26	122797058	122797938	37	596
11	15	122810121	122810549	20	170
11	18	122813421	122814494	61	758
11	25	122829550	122831033	110	435
11	14	122854272	122854780	20	136
11	17	122912532	122913265	37	272
11	13	122919827	122920512	26	143
11	14	122921904	122923145	37	831
11	13	123488971	123490375	43	652
11	33	123490603	123491822	73	722
11	17	123555029	123555808	31	342
11	26	123569522	123571662	102	1244
11	13	123609182	123609970	29	313
11	17	123700549	123701246	26	255
11	28	123702189	123703040	50	491
11	14	123719309	123719976	27	372
11	11	123721136	123721994	24	687
11	11	123857476	123858170	19	477
11	22	123997285	123998493	57	679
11	44	124047831	124049357	95	1047
11	12	124121587	124122132	22	341
11	11	124445662	124446695	32	285
11	14	124466209	124466932	25	212
11	12	124498955	124499577	17	475
11	16	124973919	124974139	17	73
11	163	125277455	125278565	256	825
11	15	125298084	125298576	19	209
11	55	125421542	125422618	101	517
11	11	125437999	125438408	17	234
11	15	125488287	125489313	28	597
11	54	125489840	125491812	114	1423
11	21	125637016	125637559	31	319
11	14	125643277	125644605	57	748
11	11	125658089	125659314	30	643
11	13	125678579	125680144	48	705
11	15	125714870	125715599	29	428
11	19	125716958	125717747	36	232
11	75	125720956	125721914	108	332
11	12	125728521	125729378	26	500
11	12	125742014	125742423	15	262
11	15	125777771	125779059	55	1141
11	12	127547472	127547805	15	145
11	14	127582559	127583926	53	524
11	14	127585351	127586275	30	435
11	11	127823355	127824037	19	406
11	38	127859719	127860388	46	198
11	26	127866323	127866782	35	233
11	14	127871551	127873011	69	830
11	13	127877314	127878447	40	792
11	12	127884955	127886050	25	231
11	12	128436253	128437714	43	533
11	13	128518298	128518903	23	231
11	17	128738841	128739848	29	544
11	15	129014271	129015202	41	240
11	21	129017942	129018998	42	323
11	13	129227215	129227675	17	188
11	17	129232536	129233111	27	377
11	14	129236694	129237719	37	303
11	12	129298374	129298843	16	182
11	13	129377362	129379118	65	900
11	15	129521257	129522146	28	299
11	16	129541394	129542079	30	368
11	20	129553493	129554646	52	528
11	14	129688338	129689065	26	403
11	15	130005967	130006582	24	307
11	16	130113005	130113444	25	143
11	21	130150095	130151312	43	486
11	18	130162245	130163056	29	227
11	13	130222685	130223104	18	236
11	13	130291197	130292071	26	505
11	21	130798678	130799369	44	204
11	12	130861235	130861554	15	145
11	11	130879340	130880306	28	142
11	11	133598908	133599975	28	620
11	17	133735411	133735750	19	99
11	12	133830643	133831139	17	200
11	27	133964059	133964688	39	234
11	101	134323729	134324938	144	628
11	12	134451668	134452012	22	50
12	13	85763	86369	24	213
12	11	132496	133105	22	285
12	12	213479	213936	21	227
12	19	368107	369481	60	632
12	21	380707	381365	40	276
12	12	385617	386910	32	790
12	260	467034	467969	325	438
12	12	526285	526825	23	207
12	18	549114	550375	65	859
12	20	550385	552370	120	804
12	11	554217	555063	23	584
12	45	555084	556516	134	220
12	46	589398	590224	71	419
12	11	610935	612648	63	1011
12	161	624953	627230	337	1149
12	14	703650	704319	26	315
12	25	730197	732206	102	586
12	19	785372	786744	61	646
12	11	793368	794098	20	407
12	17	808490	808842	22	132
12	28	928125	929681	86	1078
12	11	941201	941899	18	407
12	11	968881	970650	64	1269
12	20	1024074	1025228	43	261
12	12	1097308	1097699	15	244
12	11	1109187	1110325	28	665
12	12	1150700	1151838	37	579
12	36	1196493	1197256	69	238
12	32	1569349	1570063	61	401
12	17	1584496	1586153	85	1010
12	122	1597415	1598506	189	759
12	13	1613968	1614416	19	284
12	37	1621134	1621920	61	351
12	14	1632211	1632884	27	144
12	13	1639462	1640614	37	477
12	17	1669340	1671280	75	796
12	13	1685819	1686380	28	244
12	12	1739849	1740475	20	397
12	21	1775282	1775946	32	332
12	106	1783315	1784653	185	777
12	18	1919458	1919735	19	130
12	154	2775014	2776539	276	903
12	20	2791176	2793316	93	1090
12	11	2856024	2857243	37	626
12	39	2864205	2865020	51	619
12	13	2923955	2924551	20	285
12	20	2937190	2938634	53	1066
12	160	2938647	2941133	328	564
12	12	3254881	3255301	17	101
12	20	3279079	3280340	61	593
12	141	4517130	4518755	303	797
12	11	4558849	4559558	21	468
12	23	4584051	4584873	57	143
12	145	4585124	4586273	223	336
12	15	4627398	4628945	72	997
